sNoPlace,nLongitude,nLatitude,nPositionCentreLongitude,nPositionCentreLatitude,sStatut,sGenre,sType,sAutreTete,sNomRue,nSupVelo,sTypeExploitation,nTarifHoraire,sLocalisation,nTarifMax
PE269,-73.579189730907487000,45.516791350003309000,-73.579144797915575000,45.516798923498150000,1,NORMAL,Double,PE268,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE270,-73.579060222393352000,45.516733295665965000,-73.579079976255784000,45.516769949972641000,1,NORMAL,Double,PE271,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE271,-73.579060222393352000,45.516733295665965000,-73.579015154662628000,45.516740976411072000,1,NORMAL,Double,PE270,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE272,-73.578931875318645000,45.516675649233974000,-73.578950333135836000,45.516712002812518000,1,NORMAL,Double,PE273,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE273,-73.578931875318645000,45.516675649233974000,-73.578885511675679000,45.516683029176086000,1,NORMAL,Double,PE272,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE274,-73.578805666451089000,45.516618969769944000,-73.578820690281901000,45.516654055503565000,1,NORMAL,Double,PE275,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE275,-73.578805666451089000,45.516618969769944000,-73.578755868954630000,45.516625081794089000,1,NORMAL,Double,PE274,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE276,-73.578744726670323000,45.516596544200752000,-73.578691047693980000,45.516596108046741000,1,NORMAL,Simple,,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE277,-73.578669321672038000,45.516562699746409000,-73.578626226499708000,45.516567134263319000,1,HANDICAPÉ,Simple,,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE296,-73.578486471021449000,45.516274120227259000,-73.578534513199685000,45.516270094029224000,1,NORMAL,Double,PE297,Bagg,0,Régulier Payez-Partez,400,S,
PE297,-73.578486471021449000,45.516274120227259000,-73.578497038251456000,45.516311208855143000,1,NORMAL,Double,PE296,Bagg,0,Régulier Payez-Partez,400,S,
PE309,-73.577743335802751000,45.516500831072769000,-73.577787713651233000,45.516496021306388000,1,NORMAL,Double,PE310,Napoléon,0,Régulier Payez-Partez,400,S,
PE310,-73.577743335802751000,45.516500831072769000,-73.577752009569949000,45.516534636336836000,1,NORMAL,Double,PE309,Napoléon,0,Régulier Payez-Partez,400,S,
PE317,-73.578222362383457000,45.516357326779911000,-73.578237354155206000,45.516393314663858000,1,NORMAL,Double,PE318,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE318,-73.578222362383457000,45.516357326779911000,-73.578173309596394000,45.516363530768139000,1,NORMAL,Double,PE317,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE319,-73.578094066858824000,45.516299606615384000,-73.578108509493049000,45.516334565877997000,1,NORMAL,Double,PE320,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE320,-73.578094066858824000,45.516299606615384000,-73.578043709456054000,45.516305600951810000,1,NORMAL,Double,PE319,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE325,-73.577704612702945000,45.516124800839343000,-73.577720370961501000,45.516161071090302000,1,NORMAL,Double,PE326,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE326,-73.577704612702945000,45.516124800839343000,-73.577655542038983000,45.516132092852899000,1,NORMAL,Double,PE325,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE327,-73.577575195669667000,45.516066658427626000,-73.577590713182971000,45.516103114578520000,1,NORMAL,Double,PE328,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE328,-73.577575195669667000,45.516066658427626000,-73.577525884393509000,45.516074136266283000,1,NORMAL,Double,PE327,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE329,-73.577446511325462000,45.516009380059799000,-73.577461055670412000,45.516045157917944000,1,NORMAL,Double,PE330,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE330,-73.577446511325462000,45.516009380059799000,-73.577396227013978000,45.516016179532613000,1,NORMAL,Double,PE329,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE339,-73.577445980020144000,45.515816894337831000,-73.577444540939396000,45.515784581099197000,1,NORMAL,Simple,,Saint-Cuthbert,1,Régulier Payez-Partez,400,S,
PE349,-73.577294759749336000,45.515813806080963000,-73.577334603701289000,45.515800774286483000,1,NORMAL,Simple,,Saint-Cuthbert,0,Régulier Payez-Partez,400,S,
PE353,-73.577123817762938000,45.515864872450720000,-73.577071286024122000,45.515870930023915000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE354,-73.577022166610533000,45.515819648193848000,-73.577006392085565000,45.515841922055522000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE357,-73.576807310106929000,45.515725159125239000,-73.576810047581972000,45.515756163500164000,1,NORMAL,Double,PE358,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE358,-73.576807310106929000,45.515725159125239000,-73.576745042748314000,45.515727660288803000,1,NORMAL,Double,PE357,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE359,-73.576696996586378000,45.515676027669087000,-73.576679874221142000,45.515699085233983000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE360,-73.576660043158057000,45.515659937631270000,-73.576614705760036000,45.515670510142691000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE361,-73.576598308665623000,45.515632549698786000,-73.576549537364727000,45.515641935013157000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE362,-73.576515427747196000,45.515596728158044000,-73.576484369035356000,45.515613359847158000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE363,-73.576407072385749000,45.515548886973214000,-73.576419200771909000,45.515584784642883000,1,NORMAL,Double,PE364,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE364,-73.576407072385749000,45.515548886973214000,-73.576354032574414000,45.515556209402128000,1,NORMAL,Double,PE363,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE365,-73.576338005841620000,45.515517887662597000,-73.576288864442844000,45.515527634123138000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE366,-73.576206437377621000,45.515460459323940000,-73.576223696377213000,45.515499058807670000,1,NORMAL,Double,PE367,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE367,-73.576206437377621000,45.515460459323940000,-73.576158810480493000,45.515470165470809000,1,NORMAL,Double,PE366,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE368,-73.576076170715510000,45.515403253160088000,-73.576093854291173000,45.515441351404448000,1,NORMAL,Double,PE369,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE369,-73.576076170715510000,45.515403253160088000,-73.576033005391551000,45.515413207931850000,1,NORMAL,Double,PE368,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE371,-73.575859183307358000,45.515307400768016000,-73.575869053121764000,45.515341316294183000,1,NORMAL,Double,PE372,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE372,-73.575859183307358000,45.515307400768016000,-73.575812509506164000,45.515316522315508000,1,NORMAL,Double,PE371,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE374,-73.575750185797489000,45.515258884299016000,-73.575702778826781000,45.515268406039631000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE375,-73.575622678109056000,45.515203693977959000,-73.575639511433536000,45.515240663564349000,1,NORMAL,Double,PE376,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE376,-73.575622678109056000,45.515203693977959000,-73.575574352427481000,45.515212091559484000,1,NORMAL,Double,PE375,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE377,-73.575493188829583000,45.515145599564221000,-73.575509193487477000,45.515183519517237000,1,NORMAL,Double,PE378,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE378,-73.575493188829583000,45.515145599564221000,-73.575444034613284000,45.515154947437651000,1,NORMAL,Double,PE377,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE379,-73.575364592044536000,45.515088220808408000,-73.575378875805114000,45.515126375320712000,1,NORMAL,Double,PE380,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE380,-73.575364592044536000,45.515088220808408000,-73.575313717062855000,45.515097803166391000,1,NORMAL,Double,PE379,Saint-Laurent,0,Régulier Payez-Partez,400,S,
PE387,-73.577526104770854000,45.516203161041126000,-73.577551217841091000,45.516185302433342000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE388,-73.577436512760031000,45.516163134542701000,-73.577488425141340000,45.516157234261321000,1,NORMAL,Double,PE389,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE389,-73.577436512760031000,45.516163134542701000,-73.577423673387145000,45.516128290330897000,1,NORMAL,Double,PE388,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE390,-73.577304664612726000,45.516104335223048000,-73.577358921699442000,45.516099346363546000,1,NORMAL,Double,PE391,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE391,-73.577304664612726000,45.516104335223048000,-73.577294170077977000,45.516070402359333000,1,NORMAL,Double,PE390,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE395,-73.576950750698018000,45.515947149714734000,-73.577008433010036000,45.515942676965878000,1,NORMAL,Double,PE396,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE396,-73.576950750698018000,45.515947149714734000,-73.576943693843347000,45.515913738168138000,1,NORMAL,Double,PE395,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE397,-73.576820514714043000,45.515889877948609000,-73.576878954742995000,45.515884799334415000,1,NORMAL,Simple,,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE400,-73.576632524260418000,45.515805933255898000,-73.576682011937819000,45.515798084395293000,1,NORMAL,Double,PE401,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE401,-73.576632524260418000,45.515805933255898000,-73.576623218037739000,45.515772398184538000,1,NORMAL,Double,PE400,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE403,-73.576429233391011000,45.515718757008564000,-73.576487070082948000,45.515712467137469000,1,NORMAL,Double,PE404,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE404,-73.576429233391011000,45.515718757008564000,-73.576422270457172000,45.515683500780575000,1,NORMAL,Double,PE403,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE405,-73.576299789684185000,45.515660658277405000,-73.576357470897861000,45.515654534385810000,1,NORMAL,Double,PE406,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE406,-73.576299789684185000,45.515660658277405000,-73.576292671405014000,45.515625567954118000,1,NORMAL,Double,PE405,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE409,-73.576039556801433000,45.515545872356448000,-73.576098239762331000,45.515542498601668000,1,NORMAL,Double,PE410,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE410,-73.576039556801433000,45.515545872356448000,-73.576034561802970000,45.515514033254888000,1,NORMAL,Double,PE409,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE425,-73.575400727086972000,45.515261910504087000,-73.575445721052446000,45.515253719161805000,1,NORMAL,Double,PE426,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE426,-73.575400727086972000,45.515261910504087000,-73.575380828657572000,45.515224710265798000,1,NORMAL,Double,PE425,Saint-Laurent,1,Régulier Payez-Partez,400,S,
PE431,-73.583126387631324000,45.516421975946734000,-73.583174619996015000,45.516415771893030000,1,NORMAL,Double,PE432,Rachel,1,Régulier Payez-Partez,400,S,
PE432,-73.583126387631324000,45.516421975946734000,-73.583138665000561000,45.516456641467535000,1,NORMAL,Double,PE431,Rachel,1,Régulier Payez-Partez,400,S,
PE434,-73.583019549229419000,45.516534656317312000,-73.583036300466190000,45.516567267803701000,1,NORMAL,Simple,,Rachel,0,Régulier Payez-Partez,400,S,
PE435,-73.582944561407672000,45.516616974537584000,-73.582997295686710000,45.516609881830419000,1,NORMAL,Simple,,Rachel,1,Régulier Payez-Partez,400,S,
PE436,-73.582913544091511000,45.516651768624129000,-73.582959145638426000,45.516652876594200000,1,NORMAL,Simple,,Rachel,0,Régulier Payez-Partez,400,S,
PE456,-73.582456201254971000,45.517044188729059000,-73.582498806592724000,45.517046347151357000,1,NORMAL,Simple,,Rachel,1,Régulier Payez-Partez,400,S,
PE459,-73.582352522219224000,45.517157409504911000,-73.582403089469750000,45.517150918739702000,1,NORMAL,Double,PE460,Rachel,1,Régulier Payez-Partez,400,S,
PE460,-73.582352522219224000,45.517157409504911000,-73.582364119179061000,45.517193493904259000,1,NORMAL,Double,PE459,Rachel,1,Régulier Payez-Partez,400,S,
PE461,-73.582269017867986000,45.517246500997743000,-73.582321732112575000,45.517239801820196000,1,NORMAL,Double,PE462,Rachel,1,Régulier Payez-Partez,400,S,
PE462,-73.582269017867986000,45.517246500997743000,-73.582281280549680000,45.517282849496674000,1,NORMAL,Double,PE461,Rachel,1,Régulier Payez-Partez,400,S,
PE476,-73.581937829722904000,45.517598748432953000,-73.581986741995948000,45.517592833784121000,1,NORMAL,Double,PE477,Rachel,0,Régulier Payez-Partez,400,S,
PE477,-73.581937829722904000,45.517598748432953000,-73.581946940661609000,45.517633946051511000,1,NORMAL,Double,PE476,Rachel,0,Régulier Payez-Partez,400,S,
PE478,-73.581857704219331000,45.517683533119552000,-73.581903792918354000,45.517679857638058000,1,NORMAL,Simple,,Rachel,0,Régulier Payez-Partez,400,S,
PE479,-73.581813671511881000,45.517735737429398000,-73.581858237670161000,45.517725794727639000,1,NORMAL,Double,PE480,Rachel,0,Régulier Payez-Partez,400,S,
PE480,-73.581813671511881000,45.517735737429398000,-73.581817975731994000,45.517768586548442000,1,NORMAL,Double,PE479,Rachel,0,Régulier Payez-Partez,400,S,
PE496,-73.581438076210219000,45.518137964720573000,-73.581486936162889000,45.518126469126770000,1,NORMAL,Double,PE497,Rachel,1,Régulier Payez-Partez,400,S,
PE497,-73.581438076210219000,45.518137964720573000,-73.581444988097530000,45.518174449048260000,1,NORMAL,Double,PE496,Rachel,1,Régulier Payez-Partez,400,S,
PE498,-73.581354536474464000,45.518228348142493000,-73.581405752202215000,45.518218925776367000,1,NORMAL,Double,PE499,Rachel,0,Régulier Payez-Partez,400,S,
PE499,-73.581354536474464000,45.518228348142493000,-73.581362697487108000,45.518265099205671000,1,NORMAL,Double,PE498,Rachel,0,Régulier Payez-Partez,400,S,
PE500,-73.581292004365309000,45.518296073348758000,-73.581318833165540000,45.518312583762203000,1,NORMAL,Simple,,Rachel,0,Régulier Payez-Partez,400,S,
PE504,-73.582543674159368000,45.516783029308918000,-73.582589936829777000,45.516776939453564000,1,NORMAL,Double,PE505,Saint-Urbain,1,Régulier Payez-Partez,400,S,
PE505,-73.582543674159368000,45.516783029308918000,-73.582529548828319000,45.516747963883404000,1,NORMAL,Double,PE504,Saint-Urbain,1,Régulier Payez-Partez,400,S,
PE506,-73.582415881931468000,45.516722339967913000,-73.582465665901694000,45.516719064263668000,1,NORMAL,Double,PE507,Saint-Urbain,1,Régulier Payez-Partez,400,S,
PE507,-73.582415881931468000,45.516722339967913000,-73.582400682532025000,45.516689666754147000,1,NORMAL,Double,PE506,Saint-Urbain,1,Régulier Payez-Partez,400,S,
PE516,-73.582570746691474000,45.517584274386756000,-73.582553814893245000,45.517603412119278000,1,NORMAL,Simple,,Clark,1,Régulier Payez-Partez,400,S,
PE517,-73.582474410739408000,45.517540788228125000,-73.582488439835814000,45.517574542792964000,1,NORMAL,Double,PE518,Clark,0,Régulier Payez-Partez,400,S,
PE518,-73.582474410739408000,45.517540788228125000,-73.582424660770172000,45.517543054372616000,1,NORMAL,Double,PE517,Clark,0,Régulier Payez-Partez,400,S,
PE521,-73.582394236261976000,45.517646650850168000,-73.582409983137794000,45.517614167119405000,1,NORMAL,Simple,,Clark,1,Régulier Payez-Partez,400,S,
PE525,-73.582059606677092000,45.517342617626063000,-73.582067003296956000,45.517382374532353000,1,NORMAL,Double,PE526,Clark,1,Régulier Payez-Partez,400,S,
PE526,-73.582059606677092000,45.517342617626063000,-73.582005278637951000,45.517352712825129000,1,NORMAL,Double,PE525,Clark,1,Régulier Payez-Partez,400,S,
PE527,-73.581928087605917000,45.517285998462299000,-73.581940491475805000,45.517323404040965000,1,NORMAL,Double,PE528,Clark,1,Régulier Payez-Partez,400,S,
PE528,-73.581928087605917000,45.517285998462299000,-73.581875704380906000,45.517294095218936000,1,NORMAL,Double,PE527,Clark,1,Régulier Payez-Partez,400,S,
PE529,-73.581800205153598000,45.517226615112868000,-73.581810917353366000,45.517264786360876000,1,NORMAL,Simple,,Clark,1,Régulier Payez-Partez,400,S,
PE536,-73.581935282634234000,45.517431475222011000,-73.581931123998814000,45.517395014036573000,1,NORMAL,Simple,,Clark,0,Régulier Payez-Partez,400,S,
PE540,-73.581806307734382000,45.518685946668590000,-73.581756364925539000,45.518698162208459000,1,NORMAL,Simple,,Saint-Dominique,1,Régulier Payez-Partez,400,S,
PE541,-73.581681090983395000,45.518622115227622000,-73.581689106282070000,45.518665468120552000,1,NORMAL,Double,PE542,Saint-Dominique,1,Régulier Payez-Partez,400,S,
PE542,-73.581681090983395000,45.518622115227622000,-73.581619059869482000,45.518631017764626000,1,NORMAL,Double,PE541,Saint-Dominique,1,Régulier Payez-Partez,400,S,
PE543,-73.581613818336351000,45.518588274520873000,-73.581553001681982000,45.518597281597692000,1,NORMAL,Simple,,Saint-Dominique,1,Régulier Payez-Partez,400,S,
PE555,-73.579893380389421000,45.515393743042104000,-73.579905002228813000,45.515433904931392000,1,NORMAL,Double,PE556,Saint-Urbain,1,Régulier Payez-Partez,400,S,
PE556,-73.579893380389421000,45.515393743042104000,-73.579836177625566000,45.515403193873766000,1,NORMAL,Double,PE555,Saint-Urbain,1,Régulier Payez-Partez,400,S,
PE557,-73.579753940176900000,45.515329921875235000,-73.579765963150280000,45.515371862546949000,1,NORMAL,Double,PE558,Saint-Urbain,1,Régulier Payez-Partez,400,S,
PE558,-73.579753940176900000,45.515329921875235000,-73.579696307338040000,45.515339920864854000,1,NORMAL,Double,PE557,Saint-Urbain,1,Régulier Payez-Partez,400,S,
PE559,-73.579617891210148000,45.515267583420062000,-73.579627904477562000,45.515308553665598000,1,NORMAL,Simple,,Saint-Urbain,1,Régulier Payez-Partez,400,S,
PE563,-73.579368850229955000,45.515154066405863000,-73.579375308833818000,45.515192721332468000,1,NORMAL,Double,PE564,Saint-Urbain,1,Régulier Payez-Partez,400,S,
PE564,-73.579368850229955000,45.515154066405863000,-73.579314910026298000,45.515165024205196000,1,NORMAL,Double,PE563,Saint-Urbain,1,Régulier Payez-Partez,400,S,
